H2-IAb,H2-IAd,HLA-DPB1_0201,HLA-DQB1_0302,HLA-DQB1_0602 ,HLA-DRB1_0101,HLA-DRB1_0301,HLA-DRB1_0401,HLA-DRB1_0404,HLA-DRB1_0405,HLA-DRB1_0701,HLA-DRB1_0802,HLA-DRB1_0901,HLA-DRB1_1001,HLA-DRB1_1101,HLA-DRB1_1301,HLA-DRB1_1501,HLA-DRB3_0101,HLA-DRB3_0202,HLA-DRB4_0101
,,,,,0.674481,,0.697801,,,0.614291,,0.668405,,0.693088,,0.478698,,,
,,,,,0.64532,,0.587942,,,0.451219,,0.727145,,0.637851,,0.533354,,,
,,,,,0.704197,,0.75838,,,0.654456,,0.545391,,0.604285,,0.631576,,,
,,,,,0.634199,,0.617134,,,0.626786,,0.385083,,0.540641,,0.529548,,,
,,,,,0.730588,,0.715244,,,0.687119,,,,0.763856,,0.441612,,,
,,,,,0.809507,,0.66466,,,0.829004,,,,0.659069,,0.392574,,,
,,,,,0.813318,,0.570694,,,0.61368,,,,0.550159,,0.61257,,,
,,,,,0.669423,,0.791848,,,0.68534,,,,0.422748,,0.493981,,,
,,,,,0.692105,,0.61985,,,0.56084,,,,0.688543,,0.419486,,,
,,,,,0.657124,,0.756527,,,0.70159,,,,0.710184,,0.518236,,,
,,,,,0.846307,,0.691212,,,0.765431,,,,0.799087,,0.722394,,,
,,,,,0.541464,,0.517066,,,0.594939,,,,0.727658,,0.429619,,,
,,,,,0.769145,,0.542741,,,0.624194,,,,0.766547,,0.435011,,,
,,,,,0.3998,,0.596424,,,0.709571,,,,0.415231,,0.561898,,,
,,,,,0.389094,,0.577088,,,0.43258,,,,0.729166,,0.554496,,,
,,,,,0.651038,,0.465718,,,0.625226,,,,0.646072,,0.63317,,,
,,,,,0.642152,,0.60611,,,0.409515,,,,0.696844,,0.540788,,,
,,,,,0.695679,,0.506737,,,0.546802,,,,0.489218,,0.472096,,,
,,,,,0.586788,,0.642169,,,0.601123,,,,0.779797,,0.692488,,,
,,,,,0.580384,,0.50628,,,0.591011,,,,0.828077,,0.280055,,,
,,,,,0.405202,,0.673286,,,0.489829,,,,0.791732,,0.481282,,,
,,,,,0.729146,,0.554002,,,0.52277,,,,0.727708,,0.545049,,,
,,,,,0.751702,,0.666649,,,0.692519,,,,0.509948,,0.545049,,,
,,,,,0.597473,,0.649111,,,0.524766,,,,0.733535,,0.569918,,,
,,,,,0.538137,,0.79357,,,0.431252,,,,0.717396,,0.421719,,,
,,,,,0.646655,,0.797799,,,0.541599,,,,0.567496,,0.575374,,,
,,,,,0.679553,,0.75082,,,0.446526,,,,0.596534,,0.43879,,,
,,,,,0.617895,,0.752949,,,0.35782,,,,0.615432,,0.432757,,,
,,,,,0.584347,,0.770328,,,0.545262,,,,0.6672,,0.655593,,,
,,,,,0.729511,,0.751531,,,0.386385,,,,0.778183,,0.360565,,,
,,,,,0.542855,,0.805435,,,0.487596,,,,0.74043,,0.524555,,,
,,,,,0.465431,,0.769228,,,0.401474,,,,0.831142,,0.566047,,,
,,,,,0.615861,,0.758574,,,0.28427,,,,0.785065,,0.455339,,,
,,,,,0.604959,,0.625806,,,0.534929,,,,0.711656,,0.662786,,,
,,,,,0.567135,,0.744352,,,0.457079,,,,0.712556,,0.544059,,,
,,,,,0.798315,,0.628898,,,0.265532,,,,0.77074,,0.418695,,,
,,,,,0.85631,,0.799031,,,0.404216,,,,0.71512,,0.31852,,,
,,,,,0.845951,,0.556494,,,0.425135,,,,0.785061,,0.604245,,,
,,,,,0.561067,,0.56664,,,0.493319,,,,0.731808,,0.22887,,,
,,,,,0.797612,,0.294655,,,0.394652,,,,0.698238,,0.560868,,,
,,,,,0.762206,,0.51616,,,0.581144,,,,0.653789,,0.528621,,,
,,,,,0.601685,,0.379469,,,0.363954,,,,0.717299,,0.617323,,,
,,,,,0.685097,,0.494096,,,0.602516,,,,0.667357,,0.690314,,,
,,,,,0.690546,,0.502473,,,0.37999,,,,0.6541,,0.235569,,,
,,,,,0.504102,,0.642043,,,0.617209,,,,0.773017,,0.577568,,,
,,,,,0.572864,,0.51371,,,0.417755,,,,0.709089,,0.557931,,,
,,,,,0.620518,,0.63715,,,0.867615,,,,0.732592,,0.364944,,,
,,,,,0.466756,,0.653291,,,0.368252,,,,0.610339,,0.408391,,,
,,,,,0.343961,,0.672762,,,0.299748,,,,0.683482,,0.549049,,,
,,,,,0.587493,,0.712564,,,0.413115,,,,0.707593,,0.596103,,,
,,,,,0.641524,,0.503753,,,0.379017,,,,0.71983,,0.633613,,,
,,,,,0.648885,,0.536089,,,0.618426,,,,0.767994,,0.709753,,,
,,,,,0.684021,,0.578053,,,0.457266,,,,0.666597,,0.730252,,,
,,,,,0.653668,,0.432482,,,0.552728,,,,0.674225,,0.350081,,,
,,,,,0.4478,,0.413971,,,0.568286,,,,0.668681,,0.613958,,,
,,,,,0.505183,,0.530376,,,0.542969,,,,0.728691,,0.571729,,,
,,,,,0.667385,,0.380324,,,0.592147,,,,0.766479,,0.784164,,,
,,,,,0.455477,,0.692942,,,0.566379,,,,0.694395,,0.621424,,,
,,,,,0.68107,,0.556552,,,0.42093,,,,0.734618,,0.631085,,,
,,,,,0.445473,,0.430887,,,0.559003,,,,0.78358,,0.696463,,,
,,,,,0.39037,,0.676612,,,0.34067,,,,0.737597,,0.521215,,,
,,,,,0.419866,,0.569585,,,0.497816,,,,0.743051,,0.541315,,,
,,,,,0.504464,,0.610308,,,0.400773,,,,0.566915,,0.667202,,,
,,,,,0.790379,,0.48954,,,0.567021,,,,0.711627,,0.561068,,,
,,,,,0.723674,,0.499024,,,0.385392,,,,0.729827,,0.76677,,,
,,,,,0.72042,,0.489251,,,0.422641,,,,0.762016,,0.709937,,,
,,,,,0.658524,,0.707034,,,0.494951,,,,0.46054,,0.70373,,,
,,,,,0.461512,,0.58536,,,0.567226,,,,0.60314,,0.572204,,,
,,,,,0.790379,,0.543986,,,0.57798,,,,0.604632,,0.69046,,,
,,,,,0.723674,,0.533381,,,0.55223,,,,0.59645,,0.547982,,,
,,,,,0.72042,,0.630144,,,0.545478,,,,0.643455,,0.713055,,,
,,,,,0.658524,,0.581617,,,0.435287,,,,0.423058,,0.561723,,,
,,,,,0.625996,,0.683296,,,0.533705,,,,0.552423,,0.561483,,,
,,,,,0.699129,,0.610941,,,0.504602,,,,0.516329,,0.778525,,,
,,,,,0.624613,,0.531608,,,0.642595,,,,0.539335,,0.562871,,,
,,,,,0.822885,,0.512707,,,0.237497,,,,0.468263,,0.672202,,,
,,,,,0.757885,,0.472202,,,0.498948,,,,0.443906,,0.695661,,,
,,,,,0.640569,,0.552769,,,0.639607,,,,0.449813,,0.518721,,,
,,,,,0.590008,,0.45061,,,0.506714,,,,0.577094,,0.630842,,,
,,,,,0.62091,,0.448594,,,0.292517,,,,0.615356,,0.62994,,,
,,,,,0.514796,,0.442573,,,0.405731,,,,0.748005,,0.679448,,,
,,,,,0.803647,,0.455731,,,0.503821,,,,0.468166,,0.680175,,,
,,,,,0.816893,,0.556818,,,0.399274,,,,0.570412,,0.621842,,,
,,,,,0.78541,,0.535195,,,0.483592,,,,0.595765,,0.705475,,,
,,,,,0.595068,,0.65181,,,0.392311,,,,0.307814,,0.676113,,,
,,,,,0.678592,,0.559974,,,0.234179,,,,0.419139,,0.756691,,,
,,,,,0.606979,,0.677,,,0.325722,,,,0.519198,,0.565579,,,
,,,,,0.633403,,0.386872,,,0.303244,,,,0.386531,,0.609864,,,
,,,,,0.701662,,0.614895,,,0.587204,,,,0.188837,,0.791593,,,
,,,,,0.740266,,0.571985,,,0.550366,,,,0.645987,,0.678565,,,
,,,,,0.706717,,0.465045,,,0.558462,,,,0.787902,,0.630156,,,
,,,,,0.587716,,0.77772,,,0.173218,,,,0.547045,,0.70553,,,
,,,,,0.535126,,0.554015,,,0.415254,,,,0.652783,,0.579042,,,
,,,,,0.654608,,0.685147,,,0.298326,,,,0.714627,,0.569379,,,
,,,,,0.626729,,0.647969,,,0.605996,,,,0.715658,,0.596345,,,
,,,,,0.748465,,0.675963,,,0.635443,,,,0.432535,,0.589994,,,
,,,,,0.631836,,0.455273,,,0.475425,,,,0.595891,,0.648635,,,
,,,,,0.818312,,0.531766,,,0.626148,,,,0.605551,,0.658763,,,
,,,,,0.696159,,0.636754,,,0.723102,,,,0.547676,,0.619794,,,
,,,,,0.832454,,0.739839,,,0.14355,,,,0.592184,,0.692726,,,
,,,,,0.785537,,0.59844,,,0.566354,,,,0.478689,,0.597055,,,
,,,,,0.701155,,0.70614,,,0.670769,,,,0.714627,,0.53277,,,
,,,,,0.726034,,0.518387,,,0.392315,,,,0.644942,,0.627721,,,
,,,,,0.705001,,0.647908,,,0.387327,,,,0.53596,,0.557995,,,
,,,,,0.559143,,0.379001,,,0.597043,,,,0.413893,,0.426088,,,
,,,,,0.475939,,0.641916,,,0.651845,,,,0.414917,,0.46961,,,
,,,,,0.590629,,0.470498,,,0.520996,,,,0.564877,,0.411164,,,
,,,,,0.676344,,0.662866,,,0.498036,,,,0.605551,,0.369643,,,
,,,,,0.498204,,0.754885,,,0.459344,,,,0.535893,,0.574319,,,
,,,,,0.382858,,0.327001,,,0.644603,,,,0.553127,,0.413782,,,
,,,,,0.852633,,0.570202,,,0.59102,,,,0.615279,,0.577178,,,
,,,,,0.510024,,0.54394,,,0.418349,,,,0.292067,,0.641705,,,
,,,,,0.612793,,0.804285,,,0.513954,,,,0.520833,,0.637645,,,
,,,,,0.653119,,0.61172,,,0.446457,,,,0.381326,,0.259573,,,
,,,,,0.626378,,0.592332,,,0.675743,,,,0.235527,,0.684449,,,
,,,,,0.766039,,0.447153,,,0.587472,,,,0.372288,,0.521809,,,
,,,,,0.47317,,0.552543,,,0.516785,,,,0.40794,,0.451419,,,
,,,,,0.590677,,0.727385,,,0.407003,,,,0.296373,,0.353354,,,
,,,,,0.681856,,0.415883,,,0.447513,,,,0.27006,,0.618229,,,
,,,,,0.606147,,0.363278,,,0.383749,,,,0.491452,,0.355042,,,
,,,,,0.677126,,0.345479,,,0.741739,,,,0.551994,,0.440387,,,
,,,,,0.545555,,0.597338,,,0.398836,,,,0.609434,,0.630398,,,
,,,,,0.642764,,0.530059,,,0.465308,,,,0.600085,,0.257003,,,
,,,,,0.799037,,0.576787,,,0.476334,,,,0.525497,,0.479488,,,
,,,,,0.565689,,0.475081,,,0.430198,,,,0.596051,,0.758691,,,
,,,,,0.679567,,0.539454,,,0.416395,,,,0.573013,,0.598045,,,
,,,,,0.570428,,0.592696,,,0.580722,,,,0.618859,,0.609579,,,
,,,,,0.650917,,0.334699,,,0.765805,,,,0.612425,,0.712972,,,
,,,,,0.45101,,0.428745,,,0.774726,,,,0.578382,,0.722915,,,
,,,,,0.584586,,0.375986,,,0.774726,,,,0.471022,,0.817752,,,
,,,,,0.509349,,0.442501,,,0.697184,,,,0.501045,,0.662995,,,
,,,,,0.632541,,0.564485,,,0.391026,,,,0.57388,,0.654518,,,
,,,,,0.560441,,0.472255,,,0.289112,,,,0.582953,,0.315007,,,
,,,,,0.755411,,0.329392,,,0.652772,,,,0.526178,,0.459153,,,
,,,,,0.736179,,0.392159,,,0.466257,,,,0.372949,,0.499651,,,
,,,,,0.549427,,0.485848,,,0.719139,,,,0.617209,,0.721401,,,
,,,,,0.825544,,0.522954,,,0.455235,,,,0.193205,,0.632893,,,
,,,,,0.504585,,0.53049,,,0.522439,,,,0.54693,,0.531986,,,
,,,,,0.727656,,0.512948,,,0.516766,,,,0.295913,,0.503703,,,
,,,,,0.789788,,0.360957,,,0.39211,,,,0.42939,,0.732044,,,
,,,,,0.776245,,0.345747,,,0.612938,,,,0.45209,,0.543316,,,
,,,,,0.517759,,0.601839,,,0.414154,,,,0.49419,,0.406844,,,
,,,,,0.649014,,0.540457,,,0.325981,,,,0.516874,,0.567459,,,
,,,,,0.701676,,0.477073,,,0.429073,,,,0.615326,,0.570354,,,
,,,,,0.480062,,0.546308,,,0.344692,,,,0.10654,,0.746207,,,
,,,,,0.776245,,0.296099,,,0.518185,,,,0.109068,,0.655483,,,
,,,,,0.798747,,0.31839,,,0.69439,,,,0.603611,,0.736288,,,
,,,,,0.677651,,0.274534,,,0.547468,,,,0.590783,,0.500388,,,
,,,,,0.689582,,0.364749,,,0.593624,,,,0.555005,,0.552587,,,
,,,,,0.742098,,0.559458,,,0.614738,,,,0.63499,,0.653206,,,
,,,,,0.540175,,0.503047,,,0.52491,,,,0.590348,,0.31223,,,
,,,,,0.675426,,0.664838,,,0.565788,,,,0.650355,,0.526647,,,
,,,,,0.658531,,0.503047,,,0.629276,,,,0.712586,,0.443384,,,
,,,,,0.626633,,0.534177,,,0.774501,,,,0.47268,,0.556629,,,
,,,,,0.688914,,0.475887,,,0.626258,,,,0.518719,,0.500528,,,
,,,,,0.701995,,0.305675,,,0.667711,,,,0.567004,,0.567269,,,
,,,,,0.541721,,0.357026,,,0.536338,,,,0.419939,,0.608071,,,
,,,,,0.766446,,0.164832,,,0.417515,,,,0.271238,,0.520131,,,
,,,,,0.585142,,0.252579,,,0.580456,,,,0.365109,,0.468847,,,
,,,,,0.735199,,0.503047,,,0.526284,,,,0.385042,,0.611436,,,
,,,,,0.770444,,0.398041,,,0.58855,,,,0.556635,,0.437945,,,
,,,,,0.704867,,0.39226,,,0.551715,,,,0.415166,,0.658766,,,
,,,,,0.675757,,0.645383,,,0.359075,,,,0.583939,,0.453744,,,
,,,,,0.650043,,0.402927,,,0.368252,,,,0.480684,,0.72167,,,
,,,,,0.681637,,0.444138,,,0.535102,,,,0.388045,,0.559176,,,
,,,,,0.859462,,0.604643,,,0.536808,,,,0.455466,,0.391947,,,
,,,,,0.74345,,0.494293,,,0.405478,,,,0.611569,,0.542433,,,
,,,,,0.760689,,0.490747,,,0.53756,,,,0.458649,,0.552755,,,
,,,,,0.748378,,0.414727,,,0.519387,,,,0.125622,,0.556164,,,
,,,,,0.828453,,0.53452,,,0.45235,,,,0.634337,,0.749547,,,
,,,,,0.469861,,0.321318,,,0.39167,,,,0.645803,,0.41946,,,
,,,,,0.488171,,0.48735,,,0.439703,,,,0.225151,,0.600095,,,
,,,,,0.824357,,0.324345,,,0.558742,,,,0.331905,,0.552184,,,
,,,,,0.74058,,0.379416,,,0.62989,,,,0.523449,,0.593152,,,
,,,,,0.781824,,0.513531,,,0.449674,,,,0.539905,,0.588304,,,
,,,,,0.568423,,0.568174,,,0.538327,,,,0.581405,,0.324956,,,
,,,,,0.724141,,0.403573,,,0.386385,,,,0.526407,,0.532406,,,
,,,,,0.730781,,0.358159,,,0.471977,,,,0.567775,,0.622127,,,
,,,,,0.735386,,0.278977,,,0.505667,,,,0.526963,,0.419316,,,
,,,,,0.762655,,0.284217,,,0.545262,,,,0.526516,,0.501836,,,
,,,,,0.604484,,0.501209,,,0.487596,,,,0.476118,,0.430812,,,
,,,,,0.601217,,0.423049,,,0.49642,,,,0.237544,,0.376995,,,
,,,,,0.845183,,0.349254,,,0.28427,,,,0.391175,,0.32552,,,
,,,,,0.765181,,0.564255,,,0.574453,,,,0.377868,,0.571204,,,
,,,,,0.765255,,0.598423,,,0.472155,,,,0.231537,,0.545664,,,
,,,,,0.74453,,0.359793,,,0.280884,,,,0.220623,,0.516637,,,
,,,,,0.672947,,0.326408,,,0.695483,,,,0.274326,,0.469984,,,
,,,,,0.533463,,0.420222,,,0.594524,,,,0.198289,,0.230937,,,
,,,,,0.503004,,0.424708,,,0.669822,,,,0.487313,,0.50662,,,
,,,,,0.590457,,0.437684,,,0.626786,,,,0.178469,,0.417367,,,
,,,,,0.645067,,0.47769,,,0.67564,,,,0.315288,,0.334902,,,
,,,,,0.545561,,0.544382,,,0.519679,,,,0.285959,,0.500528,,,
,,,,,0.750791,,0.450711,,,0.829004,,,,0.198289,,0.453744,,,
,,,,,0.64848,,0.385501,,,0.68534,,,,0.351222,,0.72167,,,
,,,,,0.702567,,0.440117,,,0.475992,,,,0.370627,,0.526237,,,
,,,,,0.548725,,0.256686,,,0.687119,,,,0.464575,,0.754431,,,
,,,,,0.595787,,0.521203,,,0.772365,,,,0.438764,,0.42598,,,
,,,,,0.764617,,0.656356,,,0.772378,,,,0.180093,,0.435565,,,
,,,,,0.783873,,0.442949,,,0.575733,,,,0.483777,,0.676306,,,
,,,,,0.611081,,0.49018,,,0.614291,,,,0.284292,,0.480349,,,
,,,,,0.715923,,0.599281,,,0.802467,,,,0.588313,,0.69725,,,
,,,,,0.462731,,0.557385,,,0.595191,,,,0.476761,,0.423909,,,
,,,,,0.623369,,0.386835,,,0.70159,,,,0.408305,,0.48405,,,
,,,,,0.592133,,0.438972,,,0.69483,,,,0.548617,,0.435882,,,
,,,,,0.692686,,0.53231,,,0.448703,,,,0.662631,,0.449219,,,
,,,,,0.72425,,0.361529,,,0.742577,,,,0.443074,,0.334016,,,
,,,,,0.84703,,0.598987,,,0.750554,,,,0.626638,,0.311113,,,
,,,,,0.795541,,0.472014,,,0.74447,,,,0.596015,,0.43388,,,
,,,,,0.783648,,0.668184,,,0.70614,,,,0.43627,,0.581197,,,
,,,,,0.523681,,0.516954,,,0.608823,,,,0.543417,,0.524141,,,
,,,,,0.588457,,0.580351,,,0.521293,,,,0.430969,,0.328767,,,
,,,,,0.898153,,0.626325,,,0.732922,,,,0.464848,,0.398323,,,
,,,,,0.49719,,0.47112,,,0.589126,,,,0.430969,,0.337004,,,
,,,,,0.5333,,0.584039,,,0.68435,,,,0.424354,,0.451079,,,
,,,,,0.669718,,0.451542,,,0.771446,,,,0.646482,,0.664911,,,
,,,,,0.59904,,0.523525,,,0.641047,,,,0.447667,,0.715185,,,
,,,,,0.530202,,0.563754,,,0.611158,,,,0.626638,,0.469805,,,
,,,,,0.504057,,0.396514,,,0.56084,,,,0.45427,,0.540073,,,
,,,,,0.361676,,0.46713,,,0.679249,,,,0.452517,,0.545839,,,
,,,,,0.59564,,0.562005,,,0.575049,,,,0.50778,,0.487249,,,
,,,,,0.502136,,0.325291,,,0.5291,,,,0.528699,,0.624915,,,
,,,,,0.648909,,0.401599,,,0.654838,,,,0.446081,,0.743425,,,
,,,,,0.282645,,0.314743,,,0.590734,,,,0.55833,,0.397613,,,
,,,,,0.372984,,0.349291,,,0.705263,,,,0.529253,,0.470233,,,
,,,,,0.561433,,0.44575,,,0.721504,,,,0.321825,,0.456131,,,
,,,,,0.501696,,0.248601,,,0.61368,,,,0.55138,,0.334016,,,
,,,,,0.68538,,0.401035,,,0.474966,,,,0.264344,,0.581197,,,
,,,,,0.51772,,0.26638,,,0.676681,,,,0.528939,,0.524141,,,
,,,,,0.67191,,0.448996,,,0.630391,,,,0.21663,,0.347558,,,
,,,,,0.579801,,0.596488,,,0.749675,,,,0.303774,,0.34469,,,
,,,,,0.672106,,0.442217,,,0.646228,,,,0.346369,,0.307025,,,
,,,,,0.83805,,0.402782,,,0.457533,,,,0.496521,,0.416143,,,
,,,,,0.633433,,0.503047,,,0.681654,,,,0.327638,,0.71727,,,
,,,,,0.652806,,0.288942,,,0.546435,,,,0.416766,,0.726222,,,
,,,,,0.622623,,0.123753,,,0.486632,,,,0.373696,,0.264862,,,
,,,,,0.371799,,0.128009,,,0.654456,,,,0.272767,,0.317553,,,
,,,,,0.513644,,0.242755,,,0.698976,,,,0.575963,,0.597352,,,
,,,,,0.574141,,0.68744,,,0.788546,,,,0.466049,,0.544962,,,
,,,,,0.614445,,0.422989,,,0.693602,,,,0.514716,,0.527025,,,
,,,,,0.588194,,0.647505,,,0.46135,,,,0.410167,,0.405852,,,
,,,,,0.542312,,0.436591,,,0.677656,,,,0.333372,,0.525365,,,
,,,,,0.563534,,0.513523,,,0.568195,,,,0.357238,,0.541854,,,
,,,,,0.644257,,0.503047,,,0.723432,,,,0.367865,,0.52308,,,
,,,,,0.702293,,0.360751,,,0.45224,,,,0.511883,,0.554661,,,
,,,,,0.556949,,0.455332,,,0.476603,,,,0.425198,,0.486222,,,
,,,,,0.380339,,0.660658,,,0.505499,,,,0.368011,,0.559345,,,
,,,,,0.360938,,0.429758,,,0.512131,,,,0.332806,,0.546085,,,
,,,,,0.628121,,0.693433,,,0.680369,,,,0.542867,,0.655756,,,
,,,,,0.772013,,0.593731,,,0.680369,,,,0.600903,,0.753045,,,
,,,,,0.562852,,0.572789,,,0.630524,,,,0.29832,,0.607036,,,
,,,,,0.689325,,0.560045,,,0.630524,,,,0.541171,,0.409069,,,
,,,,,0.472565,,0.383246,,,0.690748,,,,0.533713,,0.377049,,,
,,,,,0.554221,,0.586474,,,0.40249,,,,0.495363,,0.689664,,,
,,,,,0.556692,,0.503649,,,0.73927,,,,0.49739,,0.579098,,,
,,,,,0.647612,,0.406909,,,0.756788,,,,0.571439,,0.442782,,,
,,,,,0.778789,,0.577191,,,0.556483,,,,0.555572,,0.507451,,,
,,,,,0.564654,,0.263139,,,0.733883,,,,0.47911,,0.399491,,,
,,,,,0.607691,,0.602994,,,0.60087,,,,0.388524,,0.28627,,,
,,,,,0.723426,,0.592373,,,0.779337,,,,0.391856,,0.723999,,,
,,,,,0.43849,,0.445102,,,0.762032,,,,0.428698,,0.732807,,,
,,,,,0.536017,,0.609855,,,0.343768,,,,0.241573,,0.413782,,,
,,,,,0.550103,,0.495627,,,0.443251,,,,0.38245,,0.400215,,,
,,,,,0.599305,,0.378398,,,0.50575,,,,0.301847,,0.405992,,,
,,,,,0.772322,,0.503047,,,0.810088,,,,0.494251,,0.466469,,,
,,,,,0.671993,,0.414275,,,0.549113,,,,0.346685,,0.486445,,,
,,,,,0.605141,,0.455906,,,0.516182,,,,0.584975,,0.444497,,,
,,,,,0.587642,,0.452052,,,0.473491,,,,0.47785,,0.371363,,,
,,,,,0.632086,,0.558912,,,0.473491,,,,0.512796,,0.539527,,,
,,,,,0.684037,,0.517826,,,0.749663,,,,0.1362,,0.321925,,,
,,,,,0.614349,,0.439861,,,0.64044,,,,0.480721,,0.561816,,,
,,,,,0.664091,,0.75861,,,0.657205,,,,0.350251,,0.517832,,,
,,,,,0.725966,,0.691561,,,0.657205,,,,0.298202,,0.466581,,,
,,,,,0.664705,,0.477203,,,0.581859,,,,0.628509,,0.451255,,,
,,,,,0.533771,,0.643385,,,0.647896,,,,0.412937,,0.451452,,,
,,,,,0.398417,,0.493906,,,0.652893,,,,0.490034,,0.392091,,,
,,,,,0.541096,,0.512948,,,0.526304,,,,0.542039,,0.469882,,,
,,,,,0.611202,,0.522954,,,0.440002,,,,0.515394,,0.500431,,,
,,,,,0.692654,,0.512355,,,0.659855,,,,0.462605,,0.547179,,,
,,,,,0.846492,,0.472255,,,0.665254,,,,0.62375,,0.678188,,,
,,,,,0.380212,,0.53049,,,0.503135,,,,0.606425,,0.548952,,,
,,,,,0.647339,,0.503342,,,0.682293,,,,0.488303,,0.367526,,,
,,,,,0.702085,,0.392159,,,0.463224,,,,0.391254,,0.600061,,,
,,,,,0.534574,,0.564485,,,0.478979,,,,0.492743,,0.488892,,,
,,,,,0.524459,,0.428745,,,0.508639,,,,0.56971,,0.424328,,,
,,,,,0.694684,,0.375986,,,0.739001,,,,0.546142,,0.554572,,,
,,,,,0.717406,,0.319922,,,0.804353,,,,0.563701,,0.699206,,,
,,,,,0.654684,,0.442501,,,0.525814,,,,0.648819,,0.500832,,,
,,,,,0.470416,,0.421957,,,0.602747,,,,0.39372,,0.691385,,,
,,,,,0.334201,,0.329392,,,0.652562,,,,0.404787,,0.440787,,,
,,,,,0.582217,,0.485848,,,0.690971,,,,0.537771,,0.542343,,,
,,,,,0.724692,,0.345747,,,0.559949,,,,0.464904,,0.624637,,,
,,,,,0.729885,,0.360957,,,0.418783,,,,0.469487,,0.557055,,,
,,,,,0.426092,,0.459545,,,0.659478,,,,0.644769,,0.691166,,,
,,,,,0.680014,,0.561701,,,0.496666,,,,0.599877,,0.464822,,,
,,,,,0.658389,,0.48954,,,0.582229,,,,0.426694,,0.15287,,,
,,,,,0.891467,,0.70614,,,0.518102,,,,0.480721,,0.297485,,,
,,,,,0.704466,,0.675963,,,0.334514,,,,0.529253,,0.438257,,,
,,,,,0.243764,,0.662866,,,0.655025,,,,0.496521,,0.408523,,,
,,,,,0.58444,,0.533381,,,0.61555,,,,0.346369,,0.351729,,,
,,,,,0.490084,,0.559974,,,0.512428,,,,0.303774,,0.178759,,,
,,,,,0.475733,,0.489251,,,0.574087,,,,0.264344,,0.437195,,,
,,,,,0.57025,,0.570202,,,0.549015,,,,0.528939,,0.604258,,,
,,,,,0.638315,,0.379001,,,0.51954,,,,0.55138,,0.408705,,,
,,,,,0.594513,,0.754885,,,0.523165,,,,0.55833,,0.230858,,,
,,,,,0.587186,,0.636754,,,0.152569,,,,0.327638,,0.279914,,,
,,,,,0.604996,,0.554015,,,0.687276,,,,0.321825,,0.349239,,,
,,,,,0.500868,,0.386872,,,0.617236,,,,0.21663,,0.374419,,,
,,,,,0.771648,,0.465045,,,0.696092,,,,0.337225,,0.338992,,,
,,,,,0.534472,,0.641916,,,0.168804,,,,0.599877,,0.298852,,,
,,,,,0.727297,,0.77772,,,0.769444,,,,0.644769,,0.41686,,,
,,,,,0.496839,,0.647908,,,0.382804,,,,0.426694,,0.354103,,,
,,,,,0.646777,,0.543986,,,0.544849,,,,0.469487,,0.230858,,,
,,,,,0.658632,,0.327001,,,0.514375,,,,0.464904,,0.380707,,,
,,,,,0.521085,,0.470498,,,0.684532,,,,0.495363,,0.305492,,,
,,,,,0.495396,,0.45061,,,0.381124,,,,0.49739,,0.552532,,,
,,,,,0.777168,,0.739839,,,0.456784,,,,0.571439,,0.528091,,,
,,,,,0.633447,,0.610941,,,0.635344,,,,0.64259,,0.630289,,,
,,,,,0.564989,,0.430887,,,0.336575,,,,0.528149,,0.311024,,,
,,,,,0.710933,,0.531766,,,0.606939,,,,0.561259,,0.518483,,,
,,,,,0.639483,,0.448594,,,0.376107,,,,0.504321,,0.658923,,,
,,,,,0.513792,,0.531608,,,0.618505,,,,0.398097,,0.480798,,,
,,,,,0.554862,,0.569585,,,0.542785,,,,0.594644,,0.374564,,,
,,,,,0.702453,,0.65181,,,0.733595,,,,0.599281,,0.089807,,,
,,,,,0.624024,,0.499024,,,0.505281,,,,0.475808,,0.522951,,,
,,,,,0.64711,,0.676612,,,0.469503,,,,0.492216,,0.404031,,,
,,,,,0.690017,,0.707034,,,0.573875,,,,0.498324,,0.255908,,,
,,,,,0.527982,,0.804285,,,0.846316,,,,0.652704,,0.417995,,,
,,,,,0.703894,,0.581617,,,0.868434,,,,0.708311,,0.532861,,,
,,,,,0.575832,,0.518387,,,0.785153,,,,0.72914,,0.718685,,,
,,,,,0.517796,,0.472202,,,0.558735,,,,0.509115,,0.715966,,,
,,,,,0.76778,,0.647969,,,0.578021,,,,0.507592,,0.719156,,,
,,,,,0.695,,0.54394,,,0.485797,,,,0.611948,,0.352755,,,
,,,,,0.68302,,0.614895,,,0.490246,,,,0.652209,,0.490854,,,
,,,,,0.48339,,0.556818,,,0.543447,,,,0.479694,,0.535013,,,
,,,,,0.429635,,0.442573,,,0.567923,,,,0.499249,,0.380743,,,
,,,,,0.765558,,0.58536,,,0.217704,,,,0.601633,,0.707345,,,
,,,,,0.541878,,0.455731,,,0.350962,,,,0.336435,,0.414337,,,
,,,,,0.319192,,0.535195,,,0.571473,,,,0.587394,,0.507346,,,
,,,,,0.556036,,0.610308,,,0.70162,,,,0.663798,,0.46895,,,
,,,,,0.417512,,0.59844,,,0.461561,,,,0.404119,,0.636708,,,
,,,,,0.761318,,0.677,,,0.456532,,,,0.404119,,0.67931,,,
,,,,,0.460898,,0.540152,,,0.596404,,,,0.619284,,0.692203,,,
,,,,,0.498927,,0.424096,,,0.313669,,,,0.500631,,0.407757,,,
